codFonteRecurso,codReferencia,codDestinacaoRecurso,codVinculacaoRecurso,codPrograma,codProjetoAtividade,codFuncao,codSubFuncao,codCategoria,codGrupo,codModalidade,codElemento,codItemDespesa,codSubElemento,codEmpenho,txtRazaoSocial,numCpfCnpj
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,78385,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.2.759.1224,,,,3003,5204,10,302,4,4,90,51,0,8,81079,LMM ENGENHARIA E SERVICOS LTDA,44626011000157
08.2.759.1224,,,,3003,5204,10,301,4,4,90,51,0,8,81487,H2OBRAS CONSTRUCOES LTDA,24262722000182
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,81757,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3006,1169,15,452,4,4,90,39,1,1,81912,ATONANNI CONSTRUCOES E SERVICOS LTDA,50583954000142
08.1.759.1224,,,,3006,1169,15,452,4,4,90,39,1,1,81922,FBF CONSTRUCOES E SERVICOS LTDA,02542939000103
08.1.759.1224,,,,3006,1169,15,452,4,4,90,39,1,1,81930,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
08.1.759.1224,,,,3006,1169,15,452,4,4,90,39,1,1,81943,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
08.1.759.1224,,,,3006,1169,15,452,4,4,90,39,1,1,81950,HABITEM INCORPORACAO E CONSTRUCAO LTDA,23139874000120
08.2.759.1224,,,,3003,5204,10,302,4,4,90,51,0,8,81993,TOPCONS ENGENHARIA SERVICOS E LOCACOES LTDA,19927082000142
08.2.759.1224,,,,3009,5187,15,451,4,4,90,51,0,8,82379,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82421,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82423,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82428,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82429,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82432,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82436,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82601,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82604,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82726,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,82728,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
10.2.755.1224,,,,3003,5204,10,301,4,4,90,51,0,8,82882,CONSORCIO HR,51773856000130
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83006,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83007,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83010,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83011,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83014,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83306,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83316,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83325,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83328,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83332,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83337,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83340,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83342,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.2.759.1224,,,,3003,5204,10,301,4,4,50,51,0,5,83469,ASSOCIAÇÃO SAUDE DA FAMILIA,68311216000101
08.2.759.1224,,,,3003,5204,10,301,4,4,50,52,0,5,83480,ASSOCIAÇÃO SAUDE DA FAMILIA,68311216000101
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83488,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,83514,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,83807,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.2.759.1224,,,,3003,5204,10,302,4,4,90,51,0,8,83836,CONSORCIO UG,51803790000184
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,83841,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,83869,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,83972,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,01065014000156
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,83987,FREMIX PAVIMENTACAO E CONSTRUCOES LTDA ,01065014000156
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,84013,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,84014,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,84015,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,84016,EIT ENGENHARIA S A EM RECUPERACAO JUDICIAL,13300818000171
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,84017,EIT ENGENHARIA S A EM RECUPERACAO JUDICIAL,13300818000171
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,84018,CONSORCIO MANANCIAIS SAO PAULO,16927599000143
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,84020,CONSORCIO MANANCIAIS SAO PAULO,16927599000143
08.2.759.1224,,,,3003,5204,10,302,4,4,90,51,0,8,84083,CONSORCIO SAUDE - PMSP,51804427000183
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,84097,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,84170,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,84200,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,84302,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,86023,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,86024,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,86027,EIT ENGENHARIA S A EM RECUPERACAO JUDICIAL,13300818000171
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,86029,EIT ENGENHARIA S A EM RECUPERACAO JUDICIAL,13300818000171
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,86031,CONSORCIO MANANCIAIS SAO PAULO,16927599000143
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,86046,CONSORCIO MANANCIAIS SAO PAULO,16927599000143
08.2.759.1224,,,,3003,5204,10,301,4,4,50,51,0,5,88477,SPDM  ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,61699567000192
08.2.759.1224,,,,3003,5204,10,302,4,4,90,51,0,8,88949,CONSORCIO SAUDE - PMSP,51804427000183
08.2.759.1224,,,,3003,5204,10,302,4,4,90,51,0,8,90355,RD CONSTRUCAO REFRIGERACAO COMERCIO SERVICOS E PROJETOS LTDA,22892801000141
08.2.759.1224,,,,3003,5204,10,301,4,4,50,51,0,5,90782,ASSOCIAÇÃO SAUDE DA FAMILIA,68311216000101
08.2.759.1224,,,,3009,5187,15,451,4,4,90,51,1,8,92353,IMPERMEAR SERVICOS DE ENGENHARIA LTDA,97500698000146
08.2.759.1224,,,,3009,5187,15,451,4,4,90,51,1,8,92725,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,93141,CONSORCIO MANANCIAIS SAO PAULO,16927599000143
08.2.759.1224,,,,3009,5187,15,451,4,4,90,51,1,8,95494,VOS OBRAS E SERVICOS DE CONSTRUCAO CIVIL LTDA,01129913000175
08.1.759.1224,,,,3006,1169,15,452,4,4,90,39,1,1,95699,HABITEM INCORPORACAO E CONSTRUCAO LTDA,23139874000120
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,98423,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.2.759.1224,,,,3009,5187,15,451,4,4,90,51,1,8,99918,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.2.759.1224,,,,3003,5204,10,301,4,4,50,51,0,5,101809,SPDM  ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,61699567000192
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102329,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102354,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102366,SOUZA COMPEC ENGENHARIA E CONSTRUÇÕES LTDA,09052229000144
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102369,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102381,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.2.759.1224,,,,3022,1170,15,451,4,4,90,51,1,8,102800,NOVA DIMENSAO ENGENHARIA LTDA,02086562000125
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102910,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102918,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102924,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102929,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102938,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,102942,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,103819,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,103850,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,103861,TRIADE PAVIMENTACAO E CONSTRUCOES SA,37802710000145
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,103867,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,103878,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,103894,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,103908,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,104041,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.2.759.1224,,,,3009,5187,15,451,4,4,90,51,1,8,104512,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.2.759.1224,,,,3009,5187,15,451,4,4,90,51,1,8,104538,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,104910,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,104922,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,104937,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,104944,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,104949,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,104955,TRIADE PAVIMENTACAO E CONSTRUCOES SA,37802710000145
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,105042,POAVIAS PAVIMENTACAO LTDA,12856918000116
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,105055,POAVIAS PAVIMENTACAO LTDA,12856918000116
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,105146,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,105158,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.2.759.1224,,,,3022,1170,15,451,4,4,90,51,1,8,105378,NOVA JRA EMPREENDIMENTOS E ENGENHARIA LTDA,44721630000120
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,106212,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,106250,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,106272,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,106290,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,106324,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.2.759.1224,,,,3003,5204,10,301,4,4,50,51,0,5,107810,SPDM  ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,61699567000192
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,108134,EIT ENGENHARIA S A EM RECUPERACAO JUDICIAL,13300818000171
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,108643,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,108660,TRIADE PAVIMENTACAO E CONSTRUCOES SA,37802710000145
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,109345,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,109397,ARVEK TECNICA E CONSTRUCOES LTDA,47218979000132
08.1.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,109425,ARVEK TECNICA E CONSTRUCOES LTDA,47218979000132
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,109626,TEMAFE ENGENHARIA E CONSTRUCOES LTDA,49335714000140
08.2.759.1224,,,,3003,5204,10,302,4,4,50,52,0,5,110451,INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE,11344038000106
08.2.759.1224,,,,3003,5204,10,302,4,4,90,52,0,0,110565,CARL ZEISS DO BRASIL LTDA,33131079000734
08.2.759.1224,,,,3002,3340,16,482,4,4,90,61,9,0,110774,PROGRAMA PODE ENTRAR - AQUISIÇÕES,00352839000000
08.2.759.1224,,,,3003,5204,10,301,4,4,90,51,9,9,111176,EMPREITEC CONSTRUCOES ELETRICAS LTDA,33534793000188
08.2.759.1224,,,,3003,5204,10,301,4,4,50,51,0,5,112985,SPDM  ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,61699567000192
08.2.759.1224,,,,3003,5204,10,301,4,4,50,51,0,5,113245,SOCIEDADE BENEFICENTE CAMINHO DE DAMASCO,48211585000115
08.2.759.1224,,,,3003,5204,10,301,4,4,50,52,0,5,113251,SOCIEDADE BENEFICENTE CAMINHO DE DAMASCO,48211585000115
08.2.759.1224,,,,3003,5204,10,301,4,4,50,51,0,5,113283,CASA DE SAUDE SANTA MARCELINA,60742616000160
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,113982,RODOSERV ENGENHARIA LTDA,15108349000119
08.2.759.1224,,,,3003,5204,10,301,4,4,50,52,0,5,113989,FUNDACAO DO ABC,57571275000100
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,114368,CONSTRUTORA KAMILOS LTDA,50557404000159
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,114376,TRANSVIAS CONSTRUCOES E TERRAPLENAGEM LTDA,54883194000140
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,114386,TRANSVIAS CONSTRUCOES E TERRAPLENAGEM LTDA,54883194000140
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,114392,TRANSVIAS CONSTRUCOES E TERRAPLENAGEM LTDA,54883194000140
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,115347,TECLA CONSTRUCOES LTDA,53552691000100
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,115725,CORPOTEC CONSTRUTORA E EMPREENDIMENTOS IMOBILIARIOS LTDA,56182090000133
08.2.759.1224,,,,3022,1170,15,451,4,4,90,51,1,8,115806,RODOSERV ENGENHARIA LTDA,15108349000119
08.2.759.1224,,,,3022,1170,15,451,4,4,90,51,0,8,115818,CONSTRUTORA ETAMA LTDA,03867171000100
08.2.759.1224,,,,3022,1170,15,451,4,4,90,51,0,8,115822,DP BARROS  PAVIMENTACAO E CONSTRUCAO LTDA,04780776000122
08.2.759.1224,,,,3022,1170,15,451,4,4,90,51,0,8,115826,CONSTRUTORA ETAMA LTDA,03867171000100
08.2.759.1224,,,,3003,5204,10,302,4,4,90,51,0,8,116175,RD CONSTRUCAO REFRIGERACAO COMERCIO SERVICOS E PROJETOS LTDA,22892801000141
10.1.755.9001,,,,3005,3355,16,482,4,4,90,51,2,8,116385,VILLANOVA ENGENHARIA E DESENVOLVIMENTO AMBIENTAL LTDA,04373329000159
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,116432,CORPOTEC CONSTRUTORA E EMPREENDIMENTOS IMOBILIARIOS LTDA,56182090000133
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,116842,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,116851,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,116881,CODIGO ENGENHARIA E CONSTRUCOES LTDA,05577367000196
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,116892,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,116904,ERATECNICA ENGENHARIA CONSTRUCOES E SERVICOS LTDA,65035222000195
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,116916,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,116946,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,116986,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,116994,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,117003,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,117009,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,117012,LEMAM CONSTRUCOES E COMERCIO SA,04002395000112
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,117017,RODOSERV ENGENHARIA LTDA,15108349000119
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,117023,TEMAFE ENGENHARIA E CONSTRUCOES LTDA,49335714000140
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,117032,TEMAFE ENGENHARIA E CONSTRUCOES LTDA,49335714000140
08.2.759.1224,,,,3003,5204,10,301,4,4,50,52,0,5,117116,ASSOCIACAO COMUNITARIA MONTE AZUL,51232221000126
08.2.759.1224,,,,3003,5204,10,301,4,4,50,52,0,5,117123,FUNDACAO DO ABC,57571275000100
08.2.759.1224,,,,3003,5204,10,301,4,4,50,51,0,5,117136,ASSOCIAÇÃO SAUDE DA FAMILIA,68311216000101
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,117253,FBS CONSTRUCAO CIVIL E PAVIMENTACAO S.A.,66806555000133
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,117291,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,117295,SOUZA COMPEC ENGENHARIA E CONSTRUÇÕES LTDA,09052229000144
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,117298,SOUZA COMPEC ENGENHARIA E CONSTRUÇÕES LTDA,09052229000144
08.2.759.1224,,,,3003,5204,10,301,4,4,50,52,0,5,117971,CASA DE SAUDE SANTA MARCELINA,60742616000160
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,118062,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,118080,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,118111,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,118140,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,118484,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,118531,ARVEK TECNICA E CONSTRUCOES LTDA,47218979000132
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,118560,SOEBE CONSTRUÇÃO E PAVIMENTAÇÃO SA,43677822000114
08.2.759.1224,,,,3022,1170,15,451,4,4,90,51,1,8,118562,RODOSERV ENGENHARIA LTDA,15108349000119
08.1.759.1224,,,,3022,1137,15,452,4,4,90,51,1,8,118595,ERATECNICA ENGENHARIA CONSTRUCOES E SERVICOS LTDA,65035222000195
08.1.759.1224,,,,3022,1170,15,452,4,4,90,39,1,1,118619,M A S CONSTRUCOES E EMPREENDIMENTOS LIMITADA,67192609000180
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,118635,JOFEGE PAVIMENTACAO E CONSTRUCAO LTDA,62162847000120
08.2.759.1224,,,,3003,5204,10,301,4,4,50,52,0,5,119039,SOCIEDADE BENEFICENTE CAMINHO DE DAMASCO,48211585000115
08.2.759.1224,,,,3003,5204,10,301,4,4,50,52,0,5,119096,SPDM  ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA,61699567000192
08.2.759.1224,,,,3003,5204,10,302,4,4,90,51,0,8,119276,PILAO ENGENHARIA E CONSTRUCOES LTDA,01294872000172
08.2.759.1224,,,,3003,5204,10,301,4,4,90,51,0,8,119289,CONSITEC  ENGENHARIA E TECNOLOGIA LTDA,02243019000194
08.2.759.1224,,,,3003,5204,10,302,4,4,90,51,0,8,119339,PILAO ENGENHARIA E CONSTRUCOES LTDA,01294872000172
10.2.755.1224,,,,3003,5204,10,301,4,4,90,51,0,8,119413,CONSTRUTORA ROY LTDA,43898972000158
10.2.755.1224,,,,3003,5204,10,301,4,4,90,51,0,8,119449,DPT ENGENHARIA E ARQUITETURA LTDA,34730331000107
10.2.755.1224,,,,3003,5204,10,301,4,4,90,51,0,8,119471,CONSTRUTORA PROGREDIOR LTDA,56838949000110
08.2.759.1224,,,,3022,1137,15,452,4,4,90,39,1,1,119502,TRIADE PAVIMENTACAO E CONSTRUCOES SA,37802710000145
08.2.759.1224,,,,3003,5204,10,301,4,4,90,51,0,8,119833,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
08.2.759.1224,,,,3003,5204,10,301,4,4,90,51,0,8,119843,ALMEIDA SAPATA ENGENHARIA E CONSTRUCOES LTDA,66748955000130
