codReceita,txtDescricaoReceita,modifiedMode,usuarioOperacao
1321005101030200021101000,Projetos Municipais de Expansão da Saúde da Família - Proesf - FNS/FMS,5,
1321005101030200021109000,TOTAL DEDUÇÕES PROJETOS MUNICIPAIS DE EXPANSÃO DA SAÚDE DA FAMÍLIA - PROESF - FNS/FMS,5,
1321005101030200021109001,Deduções Projetos Municipais de Expansão da Saúde da Família - Proesf - FNS/FMS,5,
1321005101030200030000000,SMS - FMS/FNS,5,
1321005101030200031100000,SMS - FMS/FNS,5,
1321005101030200031101000,SMS - FMS/FNS,5,
1321005101030200031109000,TOTAL DEDUÇÕES SMS - FMS/FNS,5,
1321005101030200031109001,Deduções SMS - FMS/FNS,5,
1321005101030200040000000,MÉDIA E ALTA COMPLEXIDADE VIGILÂNCIA SANITÁRIA - MAC - FNS/FMS,5,
1321005101030200041100000,MÉDIA E ALTA COMPLEXIDADE VIGILÂNCIA SANITÁRIA - MAC - FNS/FMS,5,
1321005101030200041101000,Média e Alta Complexidade Vigilância Sanitária - MAC - FNS/FMS,5,
1321005101030200041109000,TOTAL DEDUÇÕES MÉDIA E ALTA COMPLEXIDADE VIGILÂNCIA SANITÁRIA - MAC - FNS/FMS,5,
1321005101030200041109001,Deduções Média e Alta Complexidade Vigilância Sanitária - MAC - FNS/FMS,5,
1321005101030200050000000,PROGRAMA CENTROS DE ESPECIALIDADES ODONTOLÓGICAS - FNS/SMS,5,
1321005101030200051100000,PROGRAMA CENTROS DE ESPECIALIDADES ODONTOLÓGICAS - FNS/SMS,5,
1321005101030200051101000,Programa Centros de Especialidades Odontológicas - FNS/SMS,5,
1321005101030200051109000,TOTAL DEDUÇÕES PROGRAMA CENTROS DE ESPECIALIDADES ODONTOLÓGICAS - FNS/SMS,5,
1321005101030200051109001,Deduções Programa Centros de Especialidades Odontológicas - FNS/SMS,5,
1321005101030200060000000,VIGISUS - FORTALECIMENTO DA GESTÃO EM VIGILÂNCIA - MS-FNS - SMS/FMS,5,
1321005101030200061100000,VIGISUS - FORTALECIMENTO DA GESTÃO EM VIGILÂNCIA - MS-FNS - SMS/FMS,5,
1321005101030200061101000,VIGISUS - Fortalecimento da Gestão em Vigilância - MS-FNS - SMS/FMS,5,
1321005101030200061109000,TOTAL DEDUÇÕES VIGISUS - FORTALECIMENTO DA GESTÃO EM VIGILÂNCIA - MS-FNS - SMS/FMS,5,
1321005101030200061109001,Deduções VIGISUS - Fortalecimento da Gestão em Vigilância - MS-FNS - SMS/FMS,5,
1321005101030200070000000,OUTROS PROGRAMAS FINANCIADOS P/ TRANSFERÊNCIAS FUNDO A FUNDO,5,
1321005101030200071100000,OUTROS PROGRAMAS FINANCIADOS P/ TRANSFERÊNCIAS FUNDO A FUNDO,5,
1321005101030200071101000,Outros Programas Financiados p/ Transferências Fundo a Fundo,5,
1321005101030200071109000,TOTAL DEDUÇÕES OUTROS PROGRAMAS FINANCIADOS P/ TRANSFERÊNCIAS FUNDO A FUNDO,5,
1321005101030200071109001,Deduções Outros Programas Financiados p/ Transferências Fundo a Fundo,5,
1321005101030200080000000,SAÚDE X UNIÃO,5,
1321005101030200081100000,SAÚDE X UNIÃO,5,
1321005101030200081101000,SAÚDE x União,5,
1321005101030200081109000,TOTAL DEDUÇÕES SAÚDE X UNIÃO,5,
1321005101030200081109001,Deduções SAÚDE x União,5,
1321005101030200090000000,FMS X UNIÃO,5,
1321005101030200091100000,FMS X UNIÃO,5,
1321005101030200091101000,FMS x União,5,
1321005101030210000000000,FUNDO MUNICIPAL DE TURISMO,5,
1321005101030220000000000,FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,5,
1321005101030230000000000,FUNDO MUNICIPAL DE HABITAÇÃO,5,
1321005101030240000000000,SECRETARIA DO GOVERNO MUNICIPAL,5,
1321005101030240010000000,SGM X UNIÃO,5,
1321005101030240011100000,SGM X UNIÃO,5,
1321005101030240011101000,SGM X União,5,
1321005101030240011109000,TOTAL DEDUÇÕES SGM X UNIÃO,5,
1321005101030240011109001,Deduções SGM X União,5,
1321005101030240020000000,CONVÊNIO CMDH X UNIÃO,5,
1321005101030240021100000,CONVÊNIO CMDH X UNIÃO,5,
1321005101030240021101000,Convênio CMDH x União,5,
1321005101030240021109000,TOTAL DEDUÇÕES CONVÊNIO CMDH X UNIÃO,5,
1321005101030240021109001,Deduções Convênio CMDH x União,5,
1321005101030250000000000,"SECRETARIA MUNICIPAL  DE MODERNIZAÇÃO, GESTÃO E DESBUROCRATIZAÇÃO",5,
1321005101030260000000000,SECRETARIA MUNICIPAL DA PESSOA COM DEFICIÊNCIA,5,
1321005101030260010000000,SMPED X UNIÃO,5,
1321005101030260011100000,SMPED X UNIÃO,5,
1321005101030260011101000,SMPED x União,5,
1321005101030260011109000,TOTAL DEDUÇÕES SMPED X UNIÃO,5,
1321005101030260011109001,Deduções SMPED x União,5,
1321005101030270000000000,SECRETARIA MUNICIPAL DA SAÚDE,5,
1321005101030280000000000,SECRETARIA MUNICIPAL DE ABASTECIMENTO,5,
1321005101030290000000000,SECRETARIA MUNICIPAL DE ASSISTÊNCIA E DESENVOLVIMENTO SOCIAL,5,
1321005101030290010000000,SMADS X UNIÃO,5,
1321005101030290011100000,SMADS X UNIÃO,5,
1321005101030290011101000,SMADS X União,5,
1321005101030290011109000,TOTAL DEDUÇÕES SMADS X UNIÃO,5,
1321005101030290011109001,Deduções SMADS X União,5,
1321005101030300000000000,SECRETARIA MUNICIPAL DAS SUBPREFEITURAS,5,
1321005101030300010000000,SMSUB X UNIÃO,5,
1321005101030300011100000,SMSUB X UNIÃO,5,
1321005101030300011101000,SMSUB x União,5,
1321005101030300011109000,TOTAL DEDUÇÕES SMSUB X UNIÃO,5,
1321005101030300011109001,Deduções SMSUB x União,5,
1321005101030310000000000,SECRETARIA MUNICIPAL DE CULTURA,5,
1321005101030310010000000,SMC-PROGRAMA MONUMENTA - IMÓVEIS PRIVADOS,5,
1321005101030310011100000,SMC-PROGRAMA MONUMENTA - IMÓVEIS PRIVADOS,5,
1321005101030310011101000,SMC-Programa Monumenta - Imóveis Privados,5,
1321005101030310011109000,TOTAL DEDUÇÕES SMC-PROGRAMA MONUMENTA - IMÓVEIS PRIVADOS,5,
1321005101030310011109001,Deduções SMC-Programa Monumenta - Imóveis Privados,5,
1321005101030310020000000,SMC X UNIÃO,5,
1321005101030310021100000,SMC X UNIÃO,5,
1321005101030310021101000,SMC x União,5,
1321005101030310021109000,TOTAL DEDUÇÕES SMC X UNIÃO,5,
1321005101030310021109001,Deduções SMC x União,5,
1321005101030320000000000,SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO,5,
1321005101030320010000000,SMUL X UNIÃO,5,
1321005101030320011100000,SMUL X UNIÃO,5,
1321005101030320011101000,SMUL x União,5,
1321005101030320011109000,TOTAL DEDUÇÕES SMUL X UNIÃO,5,
1321005101030320011109001,Deduções SMUL x União,5,
1321005101030330000000000,SECRETARIA MUNICIPAL DE DIREITOS HUMANOS E CIDADANIA,5,
1321005101030330010000000,CONVÊNIO SMDHC X UNIÃO,5,
1321005101030330011100000,CONVÊNIO SMDHC X UNIÃO,5,
1321005101030330011101000,CONVÊNIO SMDHC X União,5,
1321005101030330011109000,TOTAL DEDUÇÕES CONVÊNIO SMDHC X UNIÃO,5,
1321005101030330011109001,Deduções CONVÊNIO SMDHC X União,5,
1321005101030340000000000,SECRETARIA MUNICIPAL DE EDUCAÇÃO,5,
1321005101030340010000000,PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE/FNDE,5,
1321005101030340011100000,PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE/FNDE,5,
1321005101030340011101000,Programa Nacional de Alimentação Escolar - PNAE/FNDE,5,
1321005101030340011109000,TOTAL DEDUÇÕES PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE/FNDE,5,
1321005101030340011109001,Deduções Programa Nacional de Alimentação Escolar - PNAE/FNDE,5,
1321005101030340020000000,PLANO MUNICIPAL DE QUALIFICAÇÃO SOCIAL E PROFISSIONAL - PNQ/TEM,5,
1321005101030340021100000,PLANO MUNICIPAL DE QUALIFICAÇÃO SOCIAL E PROFISSIONAL - PNQ/TEM,5,
1321005101030340021101000,Plano Municipal de Qualificação Social e Profissional - PNQ/TEM,5,
1321005101030340021109000,TOTAL DEDUÇÕES PLANO MUNICIPAL DE QUALIFICAÇÃO SOCIAL E PROFISSIONAL - PNQ/TEM,5,
1321005101030340021109001,Deduções Plano Municipal de Qualificação Social e Profissional - PNQ/TEM,5,
1321005101030340030000000,CONVÊNIO MEC/FNDE - ASSISTÊNCIA FINANCEIRA A PROGRAMAS E PROJETOS EDUCACIONAIS,5,
1321005101030340031100000,CONVÊNIO MEC/FNDE - ASSISTÊNCIA FINANCEIRA A PROGRAMAS E PROJETOS EDUCACIONAIS,5,
1321005101030340031101000,Convênio MEC/FNDE - Assistência Financeira a Programas e Projetos Educacionais,5,
1321005101030340031109000,TOTAL DEDUÇÕES CONVÊNIO MEC/FNDE - ASSISTÊNCIA FINANCEIRA A PROGRAMAS E PROJETOS EDUCACIONAIS,5,
1321005101030340031109001,Deduções Convênio MEC/FNDE - Assistência Financeira a Programas e Projetos Educacionais,5,
1321005101030340040000000,PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO ESCOLAR - PNATE,5,
1321005101030340041100000,PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO ESCOLAR - PNATE,5,
1321005101030340041101000,Programa Nacional de Apoio ao Transporte do Escolar - PNATE,5,
1321005101030340041109000,TOTAL DEDUÇÕES PROGRAMA NACIONAL DE APOIO AO TRANSPORTE DO ESCOLAR - PNATE,5,
1321005101030340041109001,Deduções Programa Nacional de Apoio ao Transporte do Escolar - PNATE,5,
1321005101030340050000000,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO - FNDE,5,
1321005101030340051100000,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO - FNDE,5,
1321005101030340051101000,Fundo Nacional de Desenvolvimento da Educação - FNDE,5,
1321005101030340051109000,TOTAL DEDUÇÕES FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO - FNDE,5,
1321005101030340051109001,Deduções Fundo Nacional de Desenvolvimento da Educação - FNDE,5,
1321005101030340060000000,TRANSFERÊNCIAS DO SALÁRIO EDUCAÇÃO - LEI 10.832/03,5,
1321005101030340061100000,TRANSFERÊNCIAS DO SALÁRIO EDUCAÇÃO - LEI 10.832/03,5,
1321005101030340061101000,Transferências do Salário Educação - Lei 10.832/03,5,
1321005101030340061109000,TOTAL DEDUÇÕES TRANSFERÊNCIAS DO SALÁRIO EDUCAÇÃO - LEI 10.832/03,5,
1321005101030340061109001,Deduções Transferências do Salário Educação - Lei 10.832/03,5,
1321005101030340070000000,FNDE - ASSISTÊNCIA FINANCEIRA A PROGRAMAS E PROJETOS EDUCACIONAIS - PLANO DE AÇÕES ARTICULADAS,5,
1321005101030340071100000,FNDE - ASSISTÊNCIA FINANCEIRA A PROGRAMAS E PROJETOS EDUCACIONAIS - PLANO DE AÇÕES ARTICULADAS,5,
1321005101030340071101000,FNDE - Assistência Financeira a Programas e Projetos Educacionais - Plano de Ações Articuladas,5,
1321005101030340071109000,TOTAL DEDUÇÕES FNDE - ASSISTÊNCIA FINANCEIRA A PROGRAMAS E PROJETOS EDUCACIONAIS - PLANO DE AÇÕES AR,5,
1321005101030340071109001,Deduções FNDE - Assistência Financeira a Programas e Projetos Educacionais - Plano de Ações Articula,5,
1321005101030340080000000,RENDIMENTOS DE APLICAÇÃO FINANCEIRA - FNDE - FPM,5,
1321005101030340081100000,RENDIMENTOS DE APLICAÇÃO FINANCEIRA - FNDE - FPM,5,
1321005101030340081101000,Rendimentos de Aplicação Financeira - FNDE - FPM,5,
1321005101030350000000000,SECRETARIA MUNICIPAL DE ESPORTES E LAZER,5,
1321005101030350010000000,SEME X UNIÃO,5,
1321005101030350011100000,SEME X UNIÃO,5,
1321005101030350011101000,SEME X União,5,
1321005101030350011109000,TOTAL DEDUÇÕES SEME X UNIÃO,5,
1321005101030350011109001,Deduções SEME X União,5,
1321005101030360000000000,SECRETARIA MUNICIPAL DA FAZENDA,5,
1321005101030370000000000,SECRETARIA MUNICIPAL DE GESTÃO,5,
1321005101030380000000000,SECRETARIA MUNICIPAL DE HABITAÇÃO,5,
1321005101030380010000000,SEHAB X UNIÃO,5,
1321005101030380011100000,SEHAB X UNIÃO,5,
1321005101030380011101000,SEHAB x União,5,
1321005101030380011109000,TOTAL DEDUÇÕES SEHAB X UNIÃO,5,
1321005101030380011109001,Deduções SEHAB x União,5,
1321005101030380020000000,CEF - PROGRAMA MINHA CASA MINHA VIDA - RECURSOS FAR E FDS,5,
1321005101030380021100000,CEF - PROGRAMA MINHA CASA MINHA VIDA - RECURSOS FAR E FDS,5,
1321005101030380021101000,"CEF - Programa Minha Casa Minha Vida - Recursos FAR e FDS
",5,
1321005101030380030000000,CEF - PROGRAMA MINHA CASA MINHA VIDA - RECURSOS FAR,5,
1321005101030380031100000,CEF - PROGRAMA MINHA CASA MINHA VIDA - RECURSOS FAR,5,
1321005101030380031101000,CEF - Programa Minha Casa Minha Vida - Recursos FAR,5,
1321005101030390000000000,SECRETARIA MUNICIPAL DE INFRAESTRUTURA URBANA E OBRAS,5,
1321005101030390010000000,SIURB X UNIÃO,5,
1321005101030390011100000,SIURB X UNIÃO,5,
1321005101030390011101000,SIURB x União,5,
1321005101030390011109000,TOTAL DEDUÇÕES SIURB X UNIÃO,5,
1321005101030390011109001,Deduções SIURB x União,5,
1321005101030400000000000,SECRETARIA MUNICIPAL DE DESESTATIZAÇÃO E PARCERIAS,5,
1321005101030410000000000,SECRETARIA MUNICIPAL DE RELAÇÕES INTERNACIONAIS,5,
1321005101030420000000000,SECRETARIA MUNICIPAL DE SEGURANÇA URBANA,5,
1321005101030420010000000,CONVÊNIO SENASP,5,
1321005101030420011100000,CONVÊNIO SENASP,5,
1321005101030420011101000,Convênio SENASP,5,
1321005101030420011109000,TOTAL DEDUÇÕES CONVÊNIO SENASP,5,
1321005101030420011109001,Deduções Convênio SENASP,5,
1321005101030430000000000,SECRETARIA MUNICIPAL DE INOVAÇÃO E TECNOLOGIA,5,
1321005101030440000000000,SECRETARIA MUNICIPAL DE MOBILIDADE E TRANSPORTES,5,
1321005101030440010000000,TERMINAL DE CARGAS FERNÃO DIAS/MT-DNIT/SP-MG,5,
1321005101030440011100000,TERMINAL DE CARGAS FERNÃO DIAS/MT-DNIT/SP-MG,5,
1321005101030440011101000,Terminal de Cargas Fernão Dias/MT-DNIT/SP-MG,5,
1321005101030440011109000,TOTAL DEDUÇÕES TERMINAL DE CARGAS FERNÃO DIAS/MT-DNIT/SP-MG,5,
1321005101030440011109001,Deduções Terminal de Cargas Fernão Dias/MT-DNIT/SP-MG,5,
1321005101030450000000000,SECRETARIA MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO,5,
1321005101030450010000000,SMDET X UNIÃO,5,
1321005101030450011100000,SMDET X UNIÃO,5,
1321005101030450011101000,SMDET x União,5,
1321005101030450011109000,TOTAL DEDUÇÕES SMDET X UNIÃO,5,
1321005101030450011109001,Deduções SMDET x União,5,
1321005101030460000000000,SECRETARIA MUNICIPAL DO VERDE E DO MEIO AMBIENTE,5,
1321005101030470000000000,SECRETARIA MUNICIPAL DE JUSTIÇA,5,
1321005101030470010000000,CONVÊNIO/TRANSFERÊNCIAS - FMDC X UNIÃO,5,
1321005101030470011100000,CONVÊNIO/TRANSFERÊNCIAS - FMDC X UNIÃO,5,
1321005101030470011101000,Convênio/Transferências - FMDC X União,5,
1321005101030470011109000,TOTAL DEDUÇÕES CONVÊNIO/TRANSFERÊNCIAS - FMDC X UNIÃO,5,
1321005101030470011109001,Deduções Convênio/Transferências - FMDC X União,5,
1321005101030480000000000,SUBPREFEITURA ARICANDUVA/FORMOSA/CARRÃO,5,
1321005101030490000000000,SUBPREFEITURA BUTANTÃ,5,
1321005101030500000000000,SUBPREFEITURA CAMPO LIMPO,5,
1321005101030510000000000,SUBPREFEITURA CAPELA DO SOCORRO,5,
1321005101030520000000000,SUBPREFEITURA CASA VERDE/CACHOEIRINHA,5,
1321005101030530000000000,SUBPREFEITURA CIDADE ADEMAR,5,
1321005101030540000000000,SUBPREFEITURA CIDADE TIRADENTES,5,
1321005101030550000000000,SUBPREFEITURA DE SAPOPEMBA,5,
1321005101030560000000000,SUBPREFEITURA DO ITAIM PAULISTA,5,
1321005101030570000000000,SUBPREFEITURA ERMELINO MATARAZZO,5,
1321005101030580000000000,SUBPREFEITURA FREGUESIA/BRASILÂNDIA,5,
1321005101030590000000000,SUBPREFEITURA GUAIANASES,5,
1321005101030600000000000,SUBPREFEITURA IPIRANGA,5,
1321005101030610000000000,SUBPREFEITURA ITAQUERA,5,
1321005101030620000000000,SUBPREFEITURA JABAQUARA,5,
1321005101030620010000000,CONVÊNIO SUB-JA X UNIÃO,5,
1321005101030620011100000,CONVÊNIO SUB-JA X UNIÃO,5,
1321005101030620011101000,Convênio SUB-JA X União,5,
1321005101030630000000000,SUBPREFEITURA JAÇANÃ/TREMEMBÉ,5,
1321005101030630010000000,PMSP/SUB-JT X UNIÃO,5,
1321005101030630011100000,PMSP/SUB-JT X UNIÃO,5,
1321005101030630011101000,PMSP/SUB-JT X União,5,
1321005101030640000000000,SUBPREFEITURA LAPA,5,
1321005101030650000000000,SUBPREFEITURA M´BOI MIRIM,5,
1321005101030660000000000,SUBPREFEITURA MOÓCA,5,
1321005101030670000000000,SUBPREFEITURA PARELHEIROS,5,
1321005101030680000000000,SUBPREFEITURA PENHA,5,
1321005101030690000000000,SUBPREFEITURA PERUS,5,
1321005101030700000000000,SUBPREFEITURA PINHEIROS,5,
1321005101030710000000000,SUBPREFEITURA PIRITUBA/JARAGUÁ,5,
1321005101030720000000000,SUBPREFEITURA SANTANA/TUCURUVI,5,
1321005101030730000000000,SUBPREFEITURA SANTO AMARO,5,
1321005101030740000000000,SUBPREFEITURA SÃO MATEUS,5,
1321005101030750000000000,SUBPREFEITURA SÃO MIGUEL,5,
1321005101030750010000000,PMSP/SUB-MP X UNIÃO,5,
1321005101030750011100000,PMSP/SUB-MP X UNIÃO,5,
1321005101030750011101000,PMSP/SUB-MP x União,5,
1321005101030750011109000,TOTAL DEDUÇÕES PMSP/SUB-MP X UNIÃO,5,
1321005101030750011109001,Deduções PMSP/SUB-MP x União,5,
1321005101030760000000000,SUBPREFEITURA SÉ,5,
1321005101030770000000000,SUBPREFEITURA VILA MARIA/VILA GUILHERME,5,
1321005101030780000000000,SUBPREFEITURA VILA MARIANA,5,
1321005101030790000000000,SUBPREFEITURA VILA PRUDENTE,5,
1321005101030800000000000,TRIBUNAL DE CONTAS DO MUNICÍPIO DE SÃO PAULO,5,
1321005101030810000000000,HOSPITAL DO SERVIDOR PÚBLICO MUNICIPAL,5,
1321005101030820000000000,INSTITUTO DE PREVIDÊNCIA MUNICIPAL DE SÃO PAULO,5,
1321005101030830000000000,SERVIÇO FUNERÁRIO DO MUNICÍPIO DE SÃO PAULO,5,
1321005101030840000000000,AUTARQUIA HOSPITALAR MUNICIPAL,5,
1321005101030850000000000,FUNDO ESPECIAL DE DESPESAS DA CMSP,5,
1321005101030860000000000,FUNDO ESPECIAL DE DESPESAS DO TCMSP,5,
1321005101030870000000000,COMPANHIA METROPOLITANA DE HABITAÇÃO DE SÃO PAULO,5,
1321005101030880000000000,FUNDO MUNICIPAL DO IDOSO,5,
1321005101030880010000000,RENDIMENTOS DE CONVÊNIOS E TRANSFERÊNCIAS - FMID X UNIÃO,5,
1321005101030880011100000,RENDIMENTOS DE CONVÊNIOS E TRANSFERÊNCIAS - FMID X UNIÃO,5,
1321005101030880011101000,Rendimentos de Convênios e Transferências - FMID x União,5,
1321005101030880011109000,TOTAL DEDUÇÕES RENDIMENTOS DE CONVÊNIOS E TRANSFERÊNCIAS - FMID X UNIÃO,5,
1321005101030880011109001,Deduções Rendimentos de Convênios e Transferências - FMID x União,5,
1321005101030890000000000,CAIXA ECONÔMICA FEDERAL X SMC,5,
1321005101030890010000000,CAIXA ECONÔMICA FEDERAL X SMC,5,
1321005101030890011100000,CAIXA ECONÔMICA FEDERAL X SMC,5,
1321005101030890011101000,Caixa Econômica Federal X SMC,5,
1321005101030890011109000,TOTAL DEDUÇÕES CAIXA ECONÔMICA FEDERAL X SMC,5,
1321005101030890011109001,Deduções Caixa Econômica Federal X SMC,5,
1321005101040000000000000,TRANSFERÊNCIAS ESTADUAIS,5,
1321005101040010000000000,PREFEITURA MUNICIPAL DE SÃO PAULO,5,
1321005101040020000000000,CÂMARA MUNICIPAL DE SÃO PAULO,5,
1321005101040030000000000,CONTROLADORIA GERAL DO MUNICÍPIO DE SÃO PAULO,5,
1321005101040040000000000,ENCARGOS GERAIS DO MUNICÍPIO,5,
1321005101040050000000000,FUNDAÇÃO THEATRO MUNICIPAL DE SÃO PAULO,5,
1321005101040060000000000,FUNDAÇÃO PAULISTANA DE EDUCAÇÃO E TECNOLOGIA,5,
1321005101040070000000000,FUNDO DE DESENVOLVIMENTO URBANO,5,
1321005101040080000000000,FUNDO DE PRESERVAÇÃO DO PATRIMÔNIO HISTÓRICO E CULTURAL,5,
1321005101040090000000000,FUNDO DE PROTEÇÃO DO PATRIMÔNIO CULTURAL E AMBIENTAL PAULISTANO,5,
1321005101040100000000000,FUNDO ESPECIAL DE PROMOÇÃO DE ATIVIDADES CULTURAIS,5,
1321005101040110000000000,FUNDO ESPECIAL DO MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTÁVEL,5,
1321005101040110010000000,RENDIMENTOS CONVÊNIO PMSP X SABESP - FEMA,5,
1321005101040110011100000,RENDIMENTOS CONVÊNIO PMSP X SABESP - FEMA,5,
1321005101040110011101000,Rendimentos Convênio PMSP X SABESP - FEMA,5,
1321005101040120000000000,FUNDO MUN. DO SIST. DOS CORREDORES SEGREGADOS EXCLUS. P/ TRÁFEGO,5,
1321005101040130000000000,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL,5,
1321005101040130010000000,PROTEÇÃO SOCIAL BÁSICA/FMAS,5,
1321005101040130011100000,PROTEÇÃO SOCIAL BÁSICA/FMAS,5,
1321005101040130011101000,Proteção Social Básica/FMAS,5,
1321005101040130011109000,TOTAL DEDUÇÕES PROTEÇÃO SOCIAL BÁSICA/FMAS,5,
1321005101040130011109001,Deduções Proteção Social Básica/FMAS,5,
1321005101040130020000000,PROTEÇÃO SOCIAL ESPECIAL/FMAS,5,
1321005101040130021100000,PROTEÇÃO SOCIAL ESPECIAL/FMAS,5,
1321005101040130021101000,Proteção Social Especial/FMAS,5,
1321005101040130021109000,TOTAL DEDUÇÕES PROTEÇÃO SOCIAL ESPECIAL/FMAS,5,
1321005101040130021109001,Deduções Proteção Social Especial/FMAS,5,
1321005101040130030000000,FMAS,5,
1321005101040130031100000,FMAS,5,
1321005101040130031101000,FMAS,5,
1321005101040130031109000,TOTAL DEDUÇÕES FMAS,5,
1321005101040130031109001,Deduções FMAS,5,
1321005101040140000000000,FUNDO MUNICIPAL DE DESENVOLVIMENTO DE TRÂNSITO,5,
1321005101040150000000000,"FUNDO MUNICIPAL DE ESPORTES, LAZER E RECREAÇÃO",5,
1321005101040160000000000,FUNDO MUNICIPAL DE HABITAÇÃO,5,
1321005101040170000000000,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,5,
1321005101040180000000000,FUNDO MUNICIPAL DE PARQUES,5,
1321005101040190000000000,FUNDO MUNICIPAL DE SANEAMENTO AMBIENTAL E INFRAESTRUTURA,5,
1321005101040200000000000,FUNDO MUNICIPAL DE SAÚDE,5,
1321005101040210000000000,FUNDO MUNICIPAL DE TURISMO,5,
1321005101040210010000000,FUTUR,5,
1321005101040210011100000,FUTUR,5,
1321005101040210011101000,FUTUR,5,
1321005101040210011109000,TOTAL DEDUÇÕES FUTUR,5,
1321005101040210011109001,Deduções FUTUR,5,
1321005101040220000000000,FUNDO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE,5,
1321005101040230000000000,FUNDO MUNICIPAL DE HABITAÇÃO,5,
1321005101040240000000000,SECRETARIA DO GOVERNO MUNICIPAL,5,
1321005101040250000000000,"SECRETARIA MUNICIPAL  DE MODERNIZAÇÃO, GESTÃO E DESBUROCRATIZAÇÃO",5,
1321005101040260000000000,SECRETARIA MUNICIPAL DA PESSOA COM DEFICIÊNCIA,5,
1321005101040270000000000,SECRETARIA MUNICIPAL DA SAÚDE,5,
1321005101040270010000000,SECRETARIA DE ESTADO DA SAÚDE - SMS/FMS,5,
1321005101040270011100000,SECRETARIA DE ESTADO DA SAÚDE - SMS/FMS,5,
1321005101040270011101000,Secretaria de Estado da Saúde - SMS/FMS,5,
1321005101040270011109000,TOTAL DEDUÇÕES SECRETARIA DE ESTADO DA SAÚDE - SMS/FMS,5,
1321005101040270011109001,Deduções Secretaria de Estado da Saúde - SMS/FMS,5,
1321005101040280000000000,SECRETARIA MUNICIPAL DE ABASTECIMENTO,5,
1321005101040290000000000,SECRETARIA MUNICIPAL DE ASSISTÊNCIA E DESENVOLVIMENTO SOCIAL,5,
1321005101040300000000000,SECRETARIA MUNICIPAL DAS SUBPREFEITURAS,5,
1321005101040300010000000,FEHIDRO - FUNDO ESTADUAL DE RECURSOS HÍDRICOS - SMSUB,5,
1321005101040300011100000,FEHIDRO - FUNDO ESTADUAL DE RECURSOS HÍDRICOS - SMSUB,5,
1321005101040300011101000,FEHIDRO - Fundo Estadual de Recursos Hídricos - SMSUB,5,
1321005101040300011109000,TOTAL DEDUÇÕES FEHIDRO - FUNDO ESTADUAL DE RECURSOS HÍDRICOS - SMSUB,5,
1321005101040300011109001,Deduções FEHIDRO - Fundo Estadual de Recursos Hídricos - SMSUB,5,
1321005101040300020000000,CONVÊNIO SMSUB X ESTADO,5,
1321005101040300021100000,CONVÊNIO SMSUB X ESTADO,5,
1321005101040300021101000,Convênio SMSUB x Estado,5,
1321005101040300021109000,TOTAL DEDUÇÕES CONVÊNIO SMSUB X ESTADO,5,
1321005101040300021109001,Deduções Convênio SMSUB x Estado,5,
1321005101040310000000000,SECRETARIA MUNICIPAL DE CULTURA,5,
1321005101040310010000000,CONVÊNIO SMC X ESTADO,5,
1321005101040310011100000,CONVÊNIO SMC X ESTADO,5,
1321005101040310011101000,Convênio SMC x Estado,5,
1321005101040310011109000,TOTAL DEDUÇÕES CONVÊNIO SMC X ESTADO,5,
1321005101040310011109001,Deduções Convênio SMC x Estado,5,
1321005101040320000000000,SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO,5,
1321005101040330000000000,SECRETARIA MUNICIPAL DE DIREITOS HUMANOS E CIDADANIA,5,
1321005101040340000000000,SECRETARIA MUNICIPAL DE EDUCAÇÃO,5,
1321005101040340010000000,CONVÊNIO SME - ESTADO,5,
1321005101040340011100000,CONVÊNIO SME - ESTADO,5,
1321005101040340011101000,Convênio SME - Estado,5,
1321005101040340011109000,TOTAL DEDUÇÕES CONVÊNIO SME - ESTADO,5,
1321005101040340011109001,Deduções Convênio SME - Estado,5,
1321005101040350000000000,SECRETARIA MUNICIPAL DE ESPORTES E LAZER,5,
1321005101040350010000000,PMSP/SEME/PROJETO OLIMPICO DE SÃO PAULO,5,
1321005101040350011100000,PMSP/SEME/PROJETO OLIMPICO DE SÃO PAULO,5,
1321005101040350011101000,PMSP/SEME/Projeto Olimpico de São Paulo,5,
1321005101040350011109000,TOTAL DEDUÇÕES PMSP/SEME/PROJETO OLIMPICO DE SÃO PAULO,5,
